method,pattern,treatment_level,trial,tau_star,tau_hat,error
SDID,Block,0.2,48,1.9810840277693955,2.003169481880396,0.0111481662571718
SC,Block,0.2,48,1.9810840277693955,1.9549197076712816,0.0132070723560238
RSC,Block,0.2,48,1.9810840277693955,2.224018278653002,0.1226269292358784
DCPR,Block,0.2,49,1.9810840277693955,2.0341608822774875,0.0267918239529971
MC_NNM_CV,Block,0.2,49,1.9810840277693955,2.0145984446526444,0.0169172111901708
CovPCA,Block,0.2,49,1.9810840277693955,2.3426699101140382,0.1825192052816513
OLS_DID,Block,0.2,49,1.9810840277693955,2.013267263733469,0.0162452654773612
SDID,Block,0.2,49,1.9810840277693955,1.9858873302253737,0.0024245828993869
SC,Block,0.2,49,1.9810840277693955,1.97298516407457,0.004088097012192
RSC,Block,0.2,49,1.9810840277693955,2.1803340506666777,0.1005762603222985
DCPR,Block,0.2,50,1.9810840277693955,1.9567499032952755,0.0122832369213127
MC_NNM_CV,Block,0.2,50,1.9810840277693955,1.968661916378664,0.0062703606796114
CovPCA,Block,0.2,50,1.9810840277693955,2.2952157399295308,0.1585655670112249
OLS_DID,Block,0.2,50,1.9810840277693955,1.9454350977237789,0.0179946582506929
SDID,Block,0.2,50,1.9810840277693955,1.9492687727694524,0.0160595182001266
SC,Block,0.2,50,1.9810840277693955,1.9774088515036536,0.0018551339641456
RSC,Block,0.2,50,1.9810840277693955,1.8487702282597585,0.0667885852669338
DCPR,Block,0.2,51,1.9810840277693955,2.229390967450913,0.1253389236402554
MC_NNM_CV,Block,0.2,51,1.9810840277693955,2.088964514248243,0.0544552805265488
CovPCA,Block,0.2,51,1.9810840277693955,2.265044194950827,0.143335751134775
OLS_DID,Block,0.2,51,1.9810840277693955,2.139544854063286,0.0799869284052078
SDID,Block,0.2,51,1.9810840277693955,2.0076124332815564,0.0133908532602883
SC,Block,0.2,51,1.9810840277693955,1.9424745937407744,0.0194890441230264
RSC,Block,0.2,51,1.9810840277693955,2.164442815235311,0.0925547755146806
DCPR,Block,0.2,52,1.9810840277693955,2.053525018433864,0.0365663392612546
MC_NNM_CV,Block,0.2,52,1.9810840277693955,1.949370680498213,0.0160080778132818
CovPCA,Block,0.2,52,1.9810840277693955,2.150409073573959,0.0854709055401429
OLS_DID,Block,0.2,52,1.9810840277693955,1.989538369119086,0.0042675329421588
SDID,Block,0.2,52,1.9810840277693955,1.8941861220195075,0.0438638162399051
SC,Block,0.2,52,1.9810840277693955,1.9073202082188785,0.0372340690836679
RSC,Block,0.2,52,1.9810840277693955,1.732459586522774,0.1254991902219112
DCPR,Block,0.2,53,1.9810840277693955,1.927772708938648,0.0269101754814376
MC_NNM_CV,Block,0.2,53,1.9810840277693955,1.9197533610967883,0.0309581349467857
CovPCA,Block,0.2,53,1.9810840277693955,2.2250125114023445,0.1231287922237204
OLS_DID,Block,0.2,53,1.9810840277693955,1.8996520923733524,0.0411047357177127
SDID,Block,0.2,53,1.9810840277693955,1.9444632785567864,0.0184852074416257
SC,Block,0.2,53,1.9810840277693955,1.921350673006534,0.0301518531902547
RSC,Block,0.2,53,1.9810840277693955,2.0679461946941364,0.0438457762049314
DCPR,Block,0.2,54,1.9810840277693955,2.0654237056115643,0.0425724889302809
MC_NNM_CV,Block,0.2,54,1.9810840277693955,2.1074538039731188,0.0637881959737011
CovPCA,Block,0.2,54,1.9810840277693955,2.480762678580402,0.2522248646735195
OLS_DID,Block,0.2,54,1.9810840277693955,2.0938314295030684,0.056911973522204
SDID,Block,0.2,54,1.9810840277693955,2.057225698339552,0.0384343468034964
SC,Block,0.2,54,1.9810840277693955,2.1009864594712315,0.0605236476702306
RSC,Block,0.2,54,1.9810840277693955,1.819299745787184,0.0816645229149479
DCPR,Block,0.2,55,1.9810840277693955,1.859781064019958,0.0612306000397259
MC_NNM_CV,Block,0.2,55,1.9810840277693955,1.9358083779322783,0.0228539775206279
CovPCA,Block,0.2,55,1.9810840277693955,2.393564043885291,0.2082092482368495
OLS_DID,Block,0.2,55,1.9810840277693955,1.884198628108798,0.0489052449580776
SDID,Block,0.2,55,1.9810840277693955,1.9238037991587336,0.0289135785296074
SC,Block,0.2,55,1.9810840277693955,1.929216130766196,0.0261815734598599
RSC,Block,0.2,55,1.9810840277693955,1.9562257526343685,0.0125478146240047
DCPR,Block,0.2,56,1.9810840277693955,2.098423667765945,0.0592300166735827
MC_NNM_CV,Block,0.2,56,1.9810840277693955,2.005729542110253,0.0124404184756401
CovPCA,Block,0.2,56,1.9810840277693955,2.150477347808601,0.0855053686086878
OLS_DID,Block,0.2,56,1.9810840277693955,1.9953066302148377,0.0071792020157046
SDID,Block,0.2,56,1.9810840277693955,1.9977023536438323,0.0083885012657179
SC,Block,0.2,56,1.9810840277693955,1.9901312215914624,0.0045667895431238
RSC,Block,0.2,56,1.9810840277693955,1.9106243463779928,0.0355662255632521
DCPR,Block,0.2,57,1.9810840277693955,2.0155854274969163,0.0174154146133659
MC_NNM_CV,Block,0.2,57,1.9810840277693955,2.0585337818733205,0.0390946335532924
CovPCA,Block,0.2,57,1.9810840277693955,2.428242389227731,0.225713980422029
OLS_DID,Block,0.2,57,1.9810840277693955,2.05883720009574,0.0392477912276598
SDID,Block,0.2,57,1.9810840277693955,2.001169704205024,0.0101387301871512
SC,Block,0.2,57,1.9810840277693955,1.97351585318074,0.0038202188713706
RSC,Block,0.2,57,1.9810840277693955,1.955680079860007,0.0128232561331545
DCPR,Block,0.2,58,1.9810840277693955,1.9240791805806272,0.0287745731073067
MC_NNM_CV,Block,0.2,58,1.9810840277693955,1.900441409787988,0.0407063086931285
CovPCA,Block,0.2,58,1.9810840277693955,2.0875964654409978,0.0537647248569917
OLS_DID,Block,0.2,58,1.9810840277693955,1.875661354846978,0.05321463978543
SDID,Block,0.2,58,1.9810840277693955,1.9612394665517716,0.0100170214586848
SC,Block,0.2,58,1.9810840277693955,1.9495595051008747,0.0159127640355647
RSC,Block,0.2,58,1.9810840277693955,2.248256436917889,0.1348617248957968
DCPR,Block,0.2,59,1.9810840277693955,1.9900673730444105,0.0045345604472566
MC_NNM_CV,Block,0.2,59,1.9810840277693955,1.9847243516671929,0.0018375413898501
CovPCA,Block,0.2,59,1.9810840277693955,2.263547557121572,0.1425802870513356
OLS_DID,Block,0.2,59,1.9810840277693955,1.97978678275332,0.0006548157462738
SDID,Block,0.2,59,1.9810840277693955,1.9598740462019344,0.0107062503508961
SC,Block,0.2,59,1.9810840277693955,1.9319425253205764,0.0248053599746346
RSC,Block,0.2,59,1.9810840277693955,1.954126503258126,0.0136074614369699
DCPR,Block,0.2,60,1.9810840277693955,1.9914539794225423,0.0052344834988261
MC_NNM_CV,Block,0.2,60,1.9810840277693955,2.0060298011928146,0.0125919814978807
CovPCA,Block,0.2,60,1.9810840277693955,2.365637581552244,0.1941126920375192
OLS_DID,Block,0.2,60,1.9810840277693955,2.011252427210792,0.0152282280905392
SDID,Block,0.2,60,1.9810840277693955,1.9502887233125523,0.0155446735348813
SC,Block,0.2,60,1.9810840277693955,1.9479021806823171,0.0167493385550329
RSC,Block,0.2,60,1.9810840277693955,2.1119232708998217,0.0660442673286024
DCPR,Block,0.2,61,1.9810840277693955,2.1050950928307035,0.0625975795690699
MC_NNM_CV,Block,0.2,61,1.9810840277693955,2.07067012030939,0.045220743433515
CovPCA,Block,0.2,61,1.9810840277693955,2.2639537613747547,0.1427853284566919
OLS_DID,Block,0.2,61,1.9810840277693955,2.073497356808326,0.0466478593252724
SDID,Block,0.2,61,1.9810840277693955,1.9610522664331056,0.0101115152388787
SC,Block,0.2,61,1.9810840277693955,1.9947583195660992,0.0069024289757665
RSC,Block,0.2,61,1.9810840277693955,1.8847084443648767,0.0486479028923537
DCPR,Block,0.2,62,1.9810840277693955,2.0276310319467665,0.0234957243231024
MC_NNM_CV,Block,0.2,62,1.9810840277693955,1.9688374247297693,0.006181768601413
CovPCA,Block,0.2,62,1.9810840277693955,2.277186624670359,0.1494649357374108
OLS_DID,Block,0.2,62,1.9810840277693955,1.9732310770249817,0.003963966512443
SDID,Block,0.2,62,1.9810840277693955,1.9600113792256293,0.0106369281910231
SC,Block,0.2,62,1.9810840277693955,1.9217076407524727,0.0299716651008372
RSC,Block,0.2,62,1.9810840277693955,1.9713164684773363,0.0049304114086754
DCPR,Block,0.2,63,1.9810840277693955,1.905116686308387,0.038346349976151
MC_NNM_CV,Block,0.2,63,1.9810840277693955,1.90984184800246,0.035961210513191
CovPCA,Block,0.2,63,1.9810840277693955,2.176885341694885,0.0988354411932505
OLS_DID,Block,0.2,63,1.9810840277693955,1.9017862013195703,0.0400274926950526
SDID,Block,0.2,63,1.9810840277693955,1.9420466401169931,0.0197050640483716
SC,Block,0.2,63,1.9810840277693955,1.874081025561434,0.0540123491523181
RSC,Block,0.2,63,1.9810840277693955,2.000034932123613,0.0095659265778621
DCPR,Block,0.2,64,1.9810840277693955,2.128056521525045,0.0741879151492294
MC_NNM_CV,Block,0.2,64,1.9810840277693955,2.1067760159544684,0.0634460661048265
CovPCA,Block,0.2,64,1.9810840277693955,2.4260636957903103,0.2246142323008583
OLS_DID,Block,0.2,64,1.9810840277693955,2.1107716366222635,0.0654629521186389
SDID,Block,0.2,64,1.9810840277693955,2.0520642588119684,0.0358289855693266
SC,Block,0.2,64,1.9810840277693955,2.058189055430614,0.0389206245572708
RSC,Block,0.2,64,1.9810840277693955,2.152458032407132,0.0865051669871345
DCPR,Block,0.2,65,1.9810840277693955,2.103299483826688,0.0616912025659513
MC_NNM_CV,Block,0.2,65,1.9810840277693955,2.052611427788413,0.0361051823226064
CovPCA,Block,0.2,65,1.9810840277693955,2.323695052576128,0.1729411877559259
OLS_DID,Block,0.2,65,1.9810840277693955,2.084512845868338,0.0522081934179231
SDID,Block,0.2,65,1.9810840277693955,1.990848958661788,0.0049290846604762
SC,Block,0.2,65,1.9810840277693955,2.0028024770026667,0.0109629116831179
RSC,Block,0.2,65,1.9810840277693955,1.8252415571466296,0.0786652501551066
DCPR,Block,0.2,66,1.9810840277693955,1.8588764937200235,0.0616872037411616
MC_NNM_CV,Block,0.2,66,1.9810840277693955,1.9110515191204591,0.0353505998066065
CovPCA,Block,0.2,66,1.9810840277693955,2.155511292637247,0.0880463738149705
OLS_DID,Block,0.2,66,1.9810840277693955,1.8682341231143809,0.0569637143468761
SDID,Block,0.2,66,1.9810840277693955,1.9040267889466411,0.0388965019871048
SC,Block,0.2,66,1.9810840277693955,1.9503897233916283,0.0154936913061316
RSC,Block,0.2,66,1.9810840277693955,1.8958020775849087,0.0430481236479956
DCPR,Block,0.2,67,1.9810840277693955,2.036941813825883,0.0281955663028491
MC_NNM_CV,Block,0.2,67,1.9810840277693955,2.0247701580151074,0.0220516291249395
CovPCA,Block,0.2,67,1.9810840277693955,2.3637360848622584,0.1931528656680508
OLS_DID,Block,0.2,67,1.9810840277693955,2.0388444801264862,0.0291559830615193
SDID,Block,0.2,67,1.9810840277693955,1.963960531611484,0.0086434981645838
SC,Block,0.2,67,1.9810840277693955,1.931181101987731,0.0251897067878804
RSC,Block,0.2,67,1.9810840277693955,1.7683461526743318,0.1073845794085756
DCPR,Block,0.2,68,1.9810840277693955,1.8193741747918288,0.0816269530776258
MC_NNM_CV,Block,0.2,68,1.9810840277693955,1.808850639317609,0.0869389617187075
CovPCA,Block,0.2,68,1.9810840277693955,2.066298203080547,0.0430139126441287
OLS_DID,Block,0.2,68,1.9810840277693955,1.8059359191001192,0.0884102371298628
SDID,Block,0.2,68,1.9810840277693955,1.901614675185014,0.0401140746532896
SC,Block,0.2,68,1.9810840277693955,1.7525325453618392,0.1153668795487155
RSC,Block,0.2,68,1.9810840277693955,1.850303574793408,0.0660145915785511
DCPR,Block,0.2,69,1.9810840277693955,1.962913238092667,0.0091721448570698
MC_NNM_CV,Block,0.2,69,1.9810840277693955,1.9471947161519765,0.0171064483597783
CovPCA,Block,0.2,69,1.9810840277693955,2.151831942436224,0.0861891329562039
OLS_DID,Block,0.2,69,1.9810840277693955,1.944960734709981,0.0182341044362905
SDID,Block,0.2,69,1.9810840277693955,1.9668998865219176,0.0071597877973142
SC,Block,0.2,69,1.9810840277693955,1.9184764973489,0.0316026627557986
RSC,Block,0.2,69,1.9810840277693955,2.058071633306015,0.0388613529045025
DCPR,Block,0.2,70,1.9810840277693955,1.9259342338095813,0.0278381901962583
MC_NNM_CV,Block,0.2,70,1.9810840277693955,1.926442227588594,0.0275817680698407
CovPCA,Block,0.2,70,1.9810840277693955,2.279212774987928,0.150487684035397
OLS_DID,Block,0.2,70,1.9810840277693955,1.8882909790529137,0.0468395320015587
SDID,Block,0.2,70,1.9810840277693955,2.0093216391631814,0.0142536162010151
SC,Block,0.2,70,1.9810840277693955,1.998832764939195,0.0089591036629496
RSC,Block,0.2,70,1.9810840277693955,1.9700422765427947,0.0055735905553854
DCPR,Block,0.2,71,1.9810840277693955,1.933768516358244,0.0238836469063992
MC_NNM_CV,Block,0.2,71,1.9810840277693955,1.8997443972308352,0.0410581426120246
CovPCA,Block,0.2,71,1.9810840277693955,2.034231092059407,0.0268272640357676
OLS_DID,Block,0.2,71,1.9810840277693955,1.872976693090901,0.0545697876329947
SDID,Block,0.2,71,1.9810840277693955,1.958061857321405,0.0116209964470371
SC,Block,0.2,71,1.9810840277693955,1.9380961584678893,0.0216991650525334
RSC,Block,0.2,71,1.9810840277693955,2.0881013088393,0.0540195567526738
DCPR,Block,0.2,72,1.9810840277693955,2.149240273330906,0.0848809253945915
MC_NNM_CV,Block,0.2,72,1.9810840277693955,2.110795221534048,0.0654748571723639
CovPCA,Block,0.2,72,1.9810840277693955,2.4033550648127027,0.2131515024724943
OLS_DID,Block,0.2,72,1.9810840277693955,2.133378938917218,0.0768745338476629
SDID,Block,0.2,72,1.9810840277693955,2.048225482648042,0.0338912706061462
SC,Block,0.2,72,1.9810840277693955,2.102925814993436,0.0615025841994337
RSC,Block,0.2,72,1.9810840277693955,2.1429921658889417,0.0817270422910062
DCPR,Block,0.2,73,1.9810840277693955,1.9345995108755,0.0234641823578955
MC_NNM_CV,Block,0.2,73,1.9810840277693955,1.966232665457296,0.0074965837409841
CovPCA,Block,0.2,73,1.9810840277693955,2.3967253073079764,0.2098049722840747
OLS_DID,Block,0.2,73,1.9810840277693955,1.949125719940245,0.0161317275699475
SDID,Block,0.2,73,1.9810840277693955,1.993296815368713,0.0061646994413804
SC,Block,0.2,73,1.9810840277693955,2.056155388928812,0.0378940822838005
RSC,Block,0.2,73,1.9810840277693955,2.085260866735038,0.0525857750127543
DCPR,Block,0.2,74,1.9810840277693955,1.816280801150782,0.083188408118243
MC_NNM_CV,Block,0.2,74,1.9810840277693955,1.84119629455832,0.0706117111895461
CovPCA,Block,0.2,74,1.9810840277693955,2.000491949610525,0.0097966171899241
OLS_DID,Block,0.2,74,1.9810840277693955,1.799512318872263,0.0916527044547288
SDID,Block,0.2,74,1.9810840277693955,1.987416895300109,0.0031966678050724
SC,Block,0.2,74,1.9810840277693955,1.9510283742860903,0.0151713168457301
RSC,Block,0.2,74,1.9810840277693955,1.940236737043895,0.0206186563280166
DCPR,Block,0.2,75,1.9810840277693955,2.10844874747942,0.0642904177332806
MC_NNM_CV,Block,0.2,75,1.9810840277693955,2.0608548879125386,0.0402662678740393
CovPCA,Block,0.2,75,1.9810840277693955,2.1513759045985745,0.085958936845763
OLS_DID,Block,0.2,75,1.9810840277693955,2.0749858036899367,0.0473991888301024
SDID,Block,0.2,75,1.9810840277693955,1.9894456534909772,0.0042207324900786
SC,Block,0.2,75,1.9810840277693955,2.0657081905205064,0.0427160895574902
RSC,Block,0.2,75,1.9810840277693955,1.951488725698855,0.0149389433540905
DCPR,Block,0.2,76,1.9810840277693955,2.1318211065393444,0.0760881803381514
MC_NNM_CV,Block,0.2,76,1.9810840277693955,2.046029900043897,0.0327829972702509
CovPCA,Block,0.2,76,1.9810840277693955,2.1981823476655107,0.1095856192130111
OLS_DID,Block,0.2,76,1.9810840277693955,2.071330684047174,0.04555417893071
SDID,Block,0.2,76,1.9810840277693955,1.98285487217131,0.0008938764722203
SC,Block,0.2,76,1.9810840277693955,2.011652330813559,0.0154300890904572
RSC,Block,0.2,76,1.9810840277693955,2.012206454221623,0.0157097962610248
DCPR,Block,0.2,77,1.9810840277693955,2.141588625334129,0.0810185713048497
MC_NNM_CV,Block,0.2,77,1.9810840277693955,2.022154458101886,0.0207312914327688
CovPCA,Block,0.2,77,1.9810840277693955,2.317625838956337,0.1698776056288088
OLS_DID,Block,0.2,77,1.9810840277693955,2.075993246229752,0.0479077197786607
SDID,Block,0.2,77,1.9810840277693955,1.952529396411036,0.0144136396831742
SC,Block,0.2,77,1.9810840277693955,1.9144972130193236,0.0336113026084236
RSC,Block,0.2,77,1.9810840277693955,1.8109496772822349,0.0858794216208605
DCPR,Block,0.2,78,1.9810840277693955,1.94458494409649,0.0184237938226181
MC_NNM_CV,Block,0.2,78,1.9810840277693955,1.9766439223322427,0.0022412504340625
CovPCA,Block,0.2,78,1.9810840277693955,2.467768923029389,0.2456659528005872
OLS_DID,Block,0.2,78,1.9810840277693955,1.9693548239320875,0.0059205988604705
SDID,Block,0.2,78,1.9810840277693955,1.9695808713985177,0.0058064959434505
SC,Block,0.2,78,1.9810840277693955,2.007180321745819,0.0131727345284827
RSC,Block,0.2,78,1.9810840277693955,1.9838224987563264,0.0013823093561631
DCPR,Block,0.2,79,1.9810840277693955,2.14795478089166,0.0842320420452598
MC_NNM_CV,Block,0.2,79,1.9810840277693955,2.105361908578537,0.0627322612605547
CovPCA,Block,0.2,79,1.9810840277693955,2.3952535731867206,0.2090620789485947
OLS_DID,Block,0.2,79,1.9810840277693955,2.1047050785926604,0.0624007104647935
SDID,Block,0.2,79,1.9810840277693955,2.1136638812675224,0.0669228824419959
SC,Block,0.2,79,1.9810840277693955,2.0853313921510663,0.0526213744194629
RSC,Block,0.2,79,1.9810840277693955,2.2110149838662463,0.1160632022033624
DCPR,Block,0.2,80,1.9810840277693955,1.9983106171036875,0.0086955369347398
MC_NNM_CV,Block,0.2,80,1.9810840277693955,1.889872151328613,0.0460413971150342
CovPCA,Block,0.2,80,1.9810840277693955,2.181146215657451,0.1009862202126358
OLS_DID,Block,0.2,80,1.9810840277693955,1.926431448044774,0.0275872093048761
SDID,Block,0.2,80,1.9810840277693955,1.8220782054839209,0.0802620282919082
SC,Block,0.2,80,1.9810840277693955,1.7395096853533705,0.1219404825993301
RSC,Block,0.2,80,1.9810840277693955,1.5194353272937038,0.2330283289374078
DCPR,Block,0.2,81,1.9810840277693955,2.216284705842831,0.1187232216183482
MC_NNM_CV,Block,0.2,81,1.9810840277693955,2.0890702673249097,0.0545086619456024
CovPCA,Block,0.2,81,1.9810840277693955,2.2942650007130427,0.1580856584343239
OLS_DID,Block,0.2,81,1.9810840277693955,2.157049497176035,0.0888228196987525
SDID,Block,0.2,81,1.9810840277693955,2.0153352221883964,0.0172891174422148
SC,Block,0.2,81,1.9810840277693955,2.0158015469651267,0.0175245061335543
RSC,Block,0.2,81,1.9810840277693955,1.8788636329750568,0.0515982125752804
DCPR,Block,0.2,82,1.9810840277693955,2.041711546249894,0.0306032039179894
MC_NNM_CV,Block,0.2,82,1.9810840277693955,2.015689394380845,0.017467894408504
CovPCA,Block,0.2,82,1.9810840277693955,2.3572749701024973,0.1898914619773472
OLS_DID,Block,0.2,82,1.9810840277693955,2.02233675096389,0.0208233081566677
SDID,Block,0.2,82,1.9810840277693955,1.9744523553071325,0.0033474968094764
SC,Block,0.2,82,1.9810840277693955,1.9390680165081544,0.0212085962393776
RSC,Block,0.2,82,1.9810840277693955,1.9644683334572897,0.0083871729210869
DCPR,Block,0.2,83,1.9810840277693955,2.025689303706524,0.0225155901071755
MC_NNM_CV,Block,0.2,83,1.9810840277693955,2.0040360372207693,0.0115855809898264
CovPCA,Block,0.2,83,1.9810840277693955,2.2257024108045758,0.1234770356059093
OLS_DID,Block,0.2,83,1.9810840277693955,2.0063161995452146,0.0127365479818791
SDID,Block,0.2,83,1.9810840277693955,2.005063686549541,0.0121043118030415
SC,Block,0.2,83,1.9810840277693955,1.994569700943971,0.0068072191716975
RSC,Block,0.2,83,1.9810840277693955,1.8878905424155,0.0470416620635858
DCPR,Block,0.2,84,1.9810840277693955,1.9675601327374423,0.0068265125771469
MC_NNM_CV,Block,0.2,84,1.9810840277693955,1.9490552657484883,0.0161672910244851
CovPCA,Block,0.2,84,1.9810840277693955,2.212258006852919,0.116690648071003
OLS_DID,Block,0.2,84,1.9810840277693955,1.9426643819564136,0.0193932439383907
SDID,Block,0.2,84,1.9810840277693955,2.0215598138223925,0.0204311303738948
SC,Block,0.2,84,1.9810840277693955,1.9780788968406309,0.0015169124008071
RSC,Block,0.2,84,1.9810840277693955,2.1550192985963834,0.0877980279427273
DCPR,Block,0.2,85,1.9810840277693955,1.8010131806113958,0.0908951082507845
MC_NNM_CV,Block,0.2,85,1.9810840277693955,1.827060918726799,0.077746883465624
CovPCA,Block,0.2,85,1.9810840277693955,2.213990348633005,0.1175650894151377
